reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,2,3,17,3,28.33362699999998,,28.32015619999993,28.33362699999998,29.333759899999905,29.333759899999905,29.333759899999905,30.501945100000057,l,1.157299200000125,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,2,4,18,4,30.517074599999887,,30.503032399999938,30.517074599999887,31.516983499999924,31.516983499999924,31.516983499999924,33.219365700000026,l,1.693076400000109,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,2,5,19,1,33.23359729999993,,33.2204157000001,33.23359729999993,34.23374560000002,34.23374560000002,34.23374560000002,34.5354104999999,l,0.2979881999999634,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,2,6,20,0,34.55032290000008,,34.536460300000044,34.55032290000008,35.55028549999997,35.55028549999997,35.55028549999997,36.035806399999956,t,0.4696132999999918,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,3,0,21,2,36.0504985,,36.03690449999999,36.0504985,37.05050809999989,37.05050809999989,37.05050809999989,39.16890680000006,l,2.1076916999998048,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,3,1,22,6,39.183597299999974,,39.16996259999996,39.183597299999974,40.18368850000002,40.18368850000002,40.18368850000002,41.95242869999993,l,1.7551997999999003,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,3,2,23,1,41.967046499999924,,41.9534900000001,41.967046499999924,42.9674035999999,42.9674035999999,42.9674035999999,43.13510530000008,t,0.1616730999999163,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,3,3,24,0,43.15042709999989,,43.13614000000007,43.15042709999989,44.15042390000008,44.15042390000008,44.15042390000008,45.63532759999998,l,1.4789600000001428,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,3,4,25,4,45.650373200000104,,45.6364822999999,45.650373200000104,46.650303500000064,46.650303500000064,46.650303500000064,47.10202460000005,t,0.44591859999991357,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,3,5,26,5,47.11689369999999,,47.10308800000007,47.11689369999999,48.11696789999996,48.11696789999996,48.11696789999996,48.885602399999925,t,0.7540289000000939,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,3,6,27,3,48.900259100000085,,48.886672899999894,48.900259100000085,49.90040679999993,49.90040679999993,49.90040679999993,50.55210390000002,l,0.6373782999999094,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,4,0,28,3,50.567040399999996,,50.55323109999995,50.567040399999996,51.566824,51.566824,51.566824,51.83585670000002,t,0.25332220000018424,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,4,1,29,4,51.851352800000086,,51.83740250000005,51.851352800000086,52.85135229999992,52.85135229999992,52.85135229999992,53.16899050000006,l,0.31234040000003915,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,4,2,30,1,53.184648599999946,,53.169632599999886,53.184648599999946,54.18456149999997,54.18456149999997,54.18456149999997,54.452962699999944,t,0.2530021999998553,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,4,3,31,2,54.46776169999998,,54.45404890000009,54.46776169999998,55.46780469999999,55.46780469999999,55.46780469999999,56.40312749999998,l,0.9227042999998503,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,4,4,32,5,56.41771369999992,,56.404179500000055,56.41771369999992,57.41788900000006,57.41788900000006,57.41788900000006,58.01959779999993,t,0.5843267000000196,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,4,5,33,6,58.03446310000004,,58.02065569999991,58.03446310000004,59.03478689999997,59.03478689999997,59.03478689999997,59.3366125,l,0.28987549999988005,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,4,6,34,0,59.3511375999999,,59.33768719999989,59.3511375999999,60.35105900000008,60.35105900000008,60.35105900000008,60.48681949999991,t,0.1273290999999972,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,5,0,35,0,60.50126299999988,,60.48786390000009,60.50126299999988,61.50108619999992,61.50108619999992,61.50108619999992,61.82018629999993,l,0.3158134999998765,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,5,1,36,1,61.83473690000005,,61.82123520000005,61.83473690000005,62.834537400000045,62.834537400000045,62.834537400000045,63.36945790000004,l,0.5182647999999972,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,5,2,37,5,63.384583699999894,,63.370517900000095,63.384583699999894,64.38452280000001,64.38452280000001,64.38452280000001,64.45297740000001,t,0.06120880000003126,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,5,3,38,3,64.4682370999999,,64.45406780000008,64.4682370999999,65.46787229999995,65.46787229999995,65.46787229999995,65.7029586000001,t,0.22415380000006735,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,5,4,39,4,65.71975879999991,,65.70403439999995,65.71975879999991,66.70305910000002,66.70305910000002,66.71951639999997,67.7878040999999,t,1.0795250999999553,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,5,5,40,2,67.80268769999998,,67.78887299999997,67.80268769999998,68.8028753000001,68.8028753000001,68.8028753000001,68.85448109999993,l,0.044146999999838954,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,5,6,41,6,68.8692372999999,,68.85569420000002,68.8692372999999,69.86951479999993,69.86951479999993,69.86951479999993,70.03719159999991,l,None,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,6,0,42,6,70.0528220000001,,70.03807529999995,70.0528220000001,71.05279919999998,71.05279919999998,71.05279919999998,71.43772979999994,l,0.3722190999999384,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,6,1,43,2,71.45263780000005,,71.43874099999994,71.45263780000005,72.45275880000008,72.45275880000008,72.45275880000008,72.87165320000008,t,0.4164805999998862,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,6,2,44,3,72.88617989999989,,72.87282189999996,72.88617989999989,73.88600939999992,73.88600939999992,73.88600939999992,74.30420409999988,t,0.4070520000000215,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,6,3,45,4,74.31935580000004,,74.30521599999997,74.31935580000004,75.31920070000001,75.31920070000001,75.31920070000001,75.75450870000009,l,0.4183565999999246,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,6,4,46,0,75.76939429999993,,75.75554540000007,75.76939429999993,76.76942439999993,76.76942439999993,76.76942439999993,77.87142089999998,l,1.0857630000000427,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,6,5,47,1,77.88614140000004,,77.8725778999999,77.88614140000004,78.88602629999991,78.88602629999991,78.88602629999991,79.40487050000002,t,0.5101121000000148,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,6,6,48,5,79.41948690000004,,79.4059334000001,79.41948690000004,80.41930819999993,80.41930819999993,80.41930819999993,80.72150220000003,t,0.2969024999999874,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,7,0,49,4,80.73636540000007,,80.72256420000008,80.73636540000007,81.73606689999997,81.73606689999997,81.73606689999997,82.48817110000005,l,0.7402987999998913,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,7,1,50,6,82.50256579999996,,82.48920659999999,82.50256579999996,83.50272519999999,83.50272519999999,83.50272519999999,84.4210250000001,l,0.9087263999999777,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,7,2,51,3,84.4359727000001,,84.42206080000005,84.4359727000001,85.43592970000009,85.43592970000009,85.43592970000009,88.13850679999996,t,2.7003096999999343,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,7,3,52,5,88.15272449999998,,88.13968399999999,88.15272449999998,89.15275700000007,89.15275700000007,89.15275700000007,90.53769669999997,t,1.3811467000000448,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,7,4,53,0,90.55262960000005,,90.53873629999998,90.55262960000005,91.55264020000004,91.55264020000004,91.55264020000004,92.70459179999989,t,1.1402063000000453,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,7,5,54,2,92.71925929999998,,92.70560870000008,92.71925929999998,93.71109739999997,93.71109739999997,93.72766200000001,93.99613219999992,l,0.2690170999999282,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,7,6,55,1,94.01105030000008,,93.99722599999996,94.01105030000008,95.01120700000001,95.01120700000001,95.01120700000001,95.66302410000003,t,0.643169700000044,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,8,0,56,0,95.67776140000001,,95.66409109999995,95.67776140000001,96.67785140000001,96.67785140000001,96.67785140000001,97.36279330000002,t,0.667735200000152,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,8,1,57,2,97.37758179999992,,97.36380480000003,97.37758179999992,98.37789449999991,98.37789449999991,98.37789449999991,99.36310320000007,l,0.9765675000001011,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,8,2,58,6,99.37750690000007,,99.36413020000009,99.37750690000007,100.37767600000006,100.37767600000006,100.37767600000006,100.69596699999988,t,0.3095840999999382,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,8,3,59,3,100.71092449999992,,100.69723849999991,100.71092449999992,101.71109690000003,101.71109690000003,101.71109690000003,102.06293929999993,l,0.33446059999982936,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,8,4,60,1,102.0775599000001,,102.06422350000003,102.0775599000001,103.07779099999993,103.07779099999993,103.07779099999993,104.43001009999989,l,1.3495212999998785,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,8,5,61,4,104.44473509999989,,104.43106149999994,104.44473509999989,105.44470299999989,105.44470299999989,105.44470299999989,106.9462555,t,1.4884911999999986,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,8,6,62,5,106.96133959999997,,106.9472717000001,106.96133959999997,107.96137290000001,107.96137290000001,107.96137290000001,108.28031259999989,l,0.30565150000006724,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,9,0,63,2,108.2953500000001,,108.28132430000005,108.2953500000001,109.29497330000004,109.29497330000004,109.29497330000004,109.62993809999989,l,0.32970910000017284,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,9,1,64,5,109.64494220000006,,109.63101140000003,109.64494220000006,110.6450256999999,110.6450256999999,110.6450256999999,111.31372650000003,l,0.6620854000000236,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,9,2,65,1,111.32833649999998,,111.31475449999994,111.32833649999998,112.32838429999993,112.32838429999993,112.32838429999993,112.9635968,t,0.6210756999998921,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,9,3,66,6,112.97854389999998,,112.96461700000009,112.97854389999998,113.97839070000009,113.97839070000009,113.97839070000009,114.33002319999991,l,0.3444336000000021,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,9,4,67,0,114.34501569999998,,114.33123999999998,114.34501569999998,115.34507319999989,115.34507319999989,115.34507319999989,116.71379439999987,l,1.366788300000053,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,9,5,68,3,116.72914550000019,,116.71510139999987,116.72914550000019,117.72908889999985,117.72908889999985,117.72908889999985,118.33057949999989,l,0.5859245999999985,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,9,6,69,4,118.34537999999998,,118.33162770000013,118.34537999999998,119.34544239999991,119.34544239999991,119.34544239999991,119.89684340000008,t,0.53732059999993,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,10,0,70,5,119.91192440000009,,119.89785899999993,119.91192440000009,120.91200920000006,120.91200920000006,120.91200920000006,121.33041799999978,l,0.41359959999999774,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,10,1,71,4,121.34567880000009,,121.3314868,121.34567880000009,122.34543860000008,122.34543860000008,122.34543860000008,122.94736230000012,t,0.5890929000001961,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,10,2,72,1,122.96212179999998,,122.94837119999988,122.96212179999998,123.96202410000001,123.96202410000001,123.96202410000001,124.39790199999993,l,0.4308743000001414,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,10,3,73,0,124.41250019999984,,124.39906790000009,124.41250019999984,125.41225210000016,125.41225210000016,125.41225210000016,125.79710749999981,l,0.3705516999998508,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,10,4,74,2,125.81234699999982,,125.79814800000008,125.81234699999982,126.81242529999986,126.81242529999986,126.81242529999986,127.08057200000007,t,0.2520576000001711,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,10,5,75,3,127.09554120000007,,127.08158230000004,127.09554120000007,128.09559490000015,128.09559490000015,128.09559490000015,128.38066139999978,l,0.27792109999973036,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,10,6,76,6,128.39597179999987,,128.38172370000007,128.39597179999987,129.3956230000001,129.3956230000001,129.3956230000001,129.66376839999998,t,0.2622183999997105,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,11,0,77,5,129.6788525999998,,129.66484239999977,129.6788525999998,130.6788721999999,130.6788721999999,130.6788721999999,130.8809706999998,l,0.18924860000015542,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,11,1,78,3,130.89546200000018,,130.8820419000001,130.89546200000018,131.89554770000018,131.89554770000018,131.89554770000018,133.4812900999998,l,1.568164500000421,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,11,2,79,0,133.4954292,,133.4823259000002,133.4954292,134.49563109999985,134.49563109999985,134.49563109999985,138.34784969999987,l,3.844485799999802,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,11,3,80,2,138.36217090000014,,138.3489234000001,138.36217090000014,139.36227380000014,139.36227380000014,139.36227380000014,139.7473851000002,t,0.3710538999998789,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,11,4,81,1,139.76228460000016,,139.7484207,139.76228460000016,140.7622914000001,140.7622914000001,140.7622914000001,141.4636883999999,t,0.689355400000295,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,11,5,82,4,141.47881359999997,,141.4646955999999,141.47881359999997,142.47882989999994,142.47882989999994,142.47882989999994,143.08064330000002,l,0.5903595999998288,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,11,6,83,6,143.09568490000015,,143.08166289999986,143.09568490000015,144.09549270000002,144.09549270000002,144.09549270000002,145.9806234,l,1.8812165999997887,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,12,0,84,4,145.99573600000008,,145.98166190000006,145.99573600000008,146.9957866000002,146.9957866000002,146.9957866000002,147.26415199999997,t,0.2602517000000262,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,12,1,85,6,147.27901570000017,,147.26537299999995,147.27901570000017,148.27888879999978,148.27888879999978,148.27888879999978,149.79841109999984,l,1.5162976999999955,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,12,2,86,5,149.81226579999998,,149.79944420000015,149.81226579999998,150.80693749999978,150.80693749999978,150.82368830000019,151.12532699999997,t,0.3038750999999138,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,12,3,87,0,151.14037799999983,,151.12654880000014,151.14037799999983,152.14063839999994,152.14063839999994,152.14063839999994,152.37565860000018,l,0.2305857000001197,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,12,4,88,1,152.39052719999995,,152.37668700000017,152.39052719999995,153.3903386999998,153.3903386999998,153.3903386999998,153.77523339999993,t,0.3767164999999295,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,12,5,89,3,153.79026610000005,,153.77625460000013,153.79026610000005,154.7905315999999,154.7905315999999,154.7905315999999,155.21183570000017,l,0.41245470000012574,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,12,6,90,2,155.2266333,,155.2128365000001,155.2266333,156.22672129999978,156.22672129999978,156.22672129999978,156.54507690000014,l,0.30368410000028234,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
67,75,119,13,0,91,5,156.55990670000006,,156.54612169999996,156.55990670000006,157.56006349999984,157.56006349999984,157.56006349999984,157.9121336999999,l,0.34865769999987606,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
78,80,162,13,1,92,6,157.92657870000016,,157.91316960000017,157.92657870000016,158.92660439999986,158.92660439999986,158.92660439999986,158.99522249999995,t,0.051599500000065746,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
15,35,13,13,2,93,1,159.0098756,,158.9962493999999,159.0098756,160.0099803999999,160.0099803999999,160.0099803999999,160.19527970000013,t,0.16998800000010306,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
40,55,62,13,3,94,3,160.20994559999986,,160.19628519999992,160.20994559999986,161.20996889999992,161.20996889999992,161.20996889999992,161.2950545000001,t,0.07575099999985468,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
49,60,89,13,4,95,4,161.31000629999994,,161.2957014000001,161.31000629999994,162.3100093999999,162.3100093999999,162.3100093999999,163.52908679999996,t,1.2161439999999857,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
11,30,7,13,5,96,0,163.54346340000006,,163.53015819999996,163.54346340000006,164.54370459999996,164.54370459999996,164.54370459999996,165.2283301,l,0.6748134999998001,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
27,50,21,13,6,97,2,165.24320550000016,,165.22941539999988,165.24320550000016,166.2432550000001,166.2432550000001,166.2432550000001,166.79562039999996,l,0.5346703000000161,None,p2,001,2024-11-21_16h42.01.255,delay discounting,2024.1.5,None,2024-11-21 16h42.14.733938 +0530,
