trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
85,0,85,0,100.43948940001428,,100.41209630016237,5,100.43948940001428,100.43948940001428,0.017989899963140488,101.44032930023968,101.6431132000871,[-0.31166666666666665],[0.275],[1],[0],[0],[1.2135330000892282],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
86,0,86,0,101.69959110021591,,101.6479726000689,10,101.69959110021591,101.69959110021591,0.03685220004990697,102.72264209995046,102.99253830034286,[0.21833333333333332],[0.32666666666666666],[1],[0],[0],[1.3080735001713037],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
87,0,87,0,103.08354820031673,,103.00073850015178,10,103.08354820031673,103.08354820031673,0.06032569985836744,104.12255319999531,104.42409340012819,[-0.24],[0.4533333333333333],[1],[0],[0],[1.3640784998424351],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
88,0,88,0,104.49039940023795,,104.43201440013945,10,104.49039940023795,104.49039940023795,0.04555860022082925,105.52252870006487,105.77528030006215,[0.37666666666666665],[-0.29],[1],[0],[0],[1.298990999814123],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
89,0,89,0,105.8063550000079,,105.77979389997199,5,105.8063550000079,105.8063550000079,0.017198100220412016,106.80739870015532,107.20923579996452,[-0.44],[-0.32666666666666666],[1],[0],[0],[1.4127672999165952],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
90,0,90,0,107.24124490004033,,107.2138135000132,5,107.24124490004033,107.24124490004033,0.018272799905389547,108.25835630018264,108.31038950011134,[0.39],[-0.05],[1],[0],[0],[1.0785694001242518],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
91,0,91,0,108.37433660030365,,108.31877480028197,5,108.37433660030365,108.37433660030365,0.03226450039073825,,109.22605130029842,[0.15],[-0.12],[1],[0],[0],[0.8760257000103593],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
92,0,92,0,109.26989490026608,,109.23393480014056,5,109.26989490026608,109.26989490026608,0.027360800188034773,110.27419440029189,110.37422490026802,[-0.44666666666666666],[0.09166666666666666],[1],[0],[0],[1.1140476996079087],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
93,0,93,0,110.4447341999039,,110.38206590013579,10,110.4447341999039,110.4447341999039,0.050368200056254864,111.45834959996864,111.54236449999735,[-0.15333333333333332],[-0.385],[1],[0],[0],[1.111113099846989],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
94,0,94,0,111.60790659999475,,111.5469291000627,10,111.60790659999475,111.60790659999475,0.045945999678224325,112.6385511001572,112.94284230004996,[-0.33166666666666667],[-0.03166666666666667],[1],[0],[0],[1.3503565001301467],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
95,0,95,0,112.99745110003278,,112.94768110010773,10,112.99745110003278,112.99745110003278,0.035834299866110086,,113.84019660018384,[-0.15],[0.43833333333333335],[1],[0],[0],[0.8571111001074314],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
96,0,96,0,113.87419510027394,,113.8449911000207,5,113.87419510027394,113.87419510027394,0.0199651001021266,114.8734658001922,115.12477120012045,[0.3516666666666667],[-0.19333333333333333],[1],[0],[0],[1.260213099885732],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
97,0,97,0,115.16270369989797,,115.1326677002944,5,115.16270369989797,115.16270369989797,0.021298800129443407,116.1738368999213,116.39261180022731,[-0.015],[-0.06],[1],[0],[0],[1.2398816999047995],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
98,0,98,0,116.42543070018291,,116.39743930008262,5,116.42543070018291,116.42543070018291,0.018229800276458263,117.44093010015786,117.47747249994427,[0.20666666666666667],[0.43166666666666664],[1],[0],[0],[1.0621433998458087],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
99,0,99,0,117.54222560022026,,117.48548800032586,10,117.54222560022026,117.54222560022026,0.04274940025061369,118.5560627002269,120.15776009997353,[-0.49333333333333335],[0.375],[1],[0],[0],[2.630703100003302],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
100,0,100,0,120.2116863001138,,120.1623348002322,10,120.2116863001138,120.2116863001138,0.03554360009729862,121.22361510014161,121.47718780022115,[0.11],[-0.3516666666666667],[1],[0],[0],[1.2796093001961708],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
101,0,101,0,121.54441460035741,,121.48245940031484,10,121.54441460035741,121.54441460035741,0.048604900017380714,122.58901489991695,122.5927067999728,[-0.195],[-0.205],[1],[0],[0],[1.0621356996707618],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
102,0,102,0,122.66413170006126,,122.60058710025623,10,122.66413170006126,122.66413170006126,0.0497620003297925,123.69038909999654,123.72333159996197,[0.39166666666666666],[0.345],[1],[0],[0],[1.0741377002559602],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
103,0,103,0,123.78177540004253,,123.7279868000187,10,123.78177540004253,123.78177540004253,0.03813540004193783,,124.72446390008554,[0.23666666666666666],[0.006666666666666667],[1],[0],[0],[0.9588641002774239],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
104,0,104,0,124.75758380023763,,124.72929510008544,5,124.75758380023763,124.75758380023763,0.019379499834030867,125.75760400015861,125.8752912003547,[-0.38166666666666665],[0.3],[1],[0],[0],[1.1271237996406853],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
105,0,105,0,125.90901120007038,,125.87980640027672,5,125.90901120007038,125.90901120007038,0.0206581000238657,126.92396960034966,127.15816970029846,[-0.42333333333333334],[0.10833333333333334],[1],[0],[0],[1.2580254999920726],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
106,0,106,0,127.22334960009903,,127.16600649990141,10,127.22334960009903,127.22334960009903,0.044649799820035696,128.22330940002576,128.4403975000605,[0.23],[-0.011666666666666667],[1],[0],[0],[1.2309006000868976],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
107,0,107,0,128.50545440008864,,128.4452331000939,10,128.50545440008864,128.50545440008864,0.047130499966442585,129.5064644003287,129.70805669995025,[-0.3933333333333333],[0.13333333333333333],[1],[0],[0],[1.216378000099212],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
108,0,108,0,129.7395938001573,,129.7126042000018,5,129.7395938001573,129.7395938001573,0.01831369986757636,130.74078370025381,131.24083429994062,[-0.18833333333333332],[0.3516666666666667],[1],[0],[0],[1.5101606999523938],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
109,0,109,0,131.3065520003438,,131.2486898000352,10,131.3065520003438,131.3065520003438,0.04475930007174611,,132.15754850022495,[-0.38166666666666665],[0.07833333333333334],[1],[0],[0],[0.865164500195533],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
110,0,110,0,132.1935316999443,,132.16417760029435,5,132.1935316999443,132.1935316999443,0.019624799955636263,133.20728630013764,133.2414112999104,[-0.08666666666666667],[-0.155],[1],[0],[0],[1.0582646001130342],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
111,0,111,0,133.27204179996625,,133.24590640002862,5,133.27204179996625,133.27204179996625,0.017830700147897005,134.27348690014333,134.42696660012007,[-0.2733333333333333],[0.39666666666666667],[1],[0],[0],[1.1636473000980914],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
112,0,112,0,134.48298450000584,,134.431606200058,10,134.48298450000584,134.48298450000584,0.03557670023292303,,135.40744000021368,[-0.2683333333333333],[0.22666666666666666],[1],[0],[0],[0.9405331998132169],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
113,0,113,0,135.49776030005887,,135.41522340010852,10,135.49776030005887,135.49776030005887,0.061087199952453375,136.5389409000054,136.8078474001959,[-0.48833333333333334],[0.15833333333333333],[1],[0],[0],[1.3323552999645472],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
114,0,114,0,136.88927880022675,,136.81612810026854,10,136.88927880022675,136.88927880022675,0.051176199689507484,137.92441250011325,139.6077927001752,[0.49],[0.16166666666666665],[1],[0],[0],[2.742053000256419],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
115,0,115,0,139.64035160001367,,139.61257850006223,5,139.64035160001367,139.64035160001367,0.01876119989901781,140.64018530026078,140.75853110011667,[0.4266666666666667],[0.18833333333333332],[1],[0],[0],[1.1276972000487149],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
116,0,116,0,140.7954469001852,,140.76356900017709,5,140.7954469001852,140.7954469001852,0.02192179998382926,141.82244520029053,141.9259395999834,[0.011666666666666667],[0.29],[1],[0],[0],[1.1408404000103474],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
117,0,117,0,142.0045982003212,,141.93401989992708,10,142.0045982003212,142.0045982003212,0.0563183999620378,143.02357920026407,143.17731090029702,[-0.09],[-0.3433333333333333],[1],[0],[0],[1.1881152000278234],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
118,0,118,0,143.25115479994565,,143.1820792001672,10,143.25115479994565,143.25115479994565,0.05156739987432957,144.27292239991948,144.30812459997833,[0.25166666666666665],[-0.31833333333333336],[1],[0],[0],[1.0748963998630643],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
119,0,119,0,144.36352870007977,,144.31291330000386,10,144.36352870007977,144.36352870007977,0.03541269991546869,,145.20701309992,[-0.3416666666666667],[0.13166666666666665],[1],[0],[0],[0.8589809001423419],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
120,0,120,0,145.25769519992173,,145.2149056000635,5,145.25769519992173,145.25769519992173,0.030375999864190817,,146.14304680004716,[0.105],[-0.33666666666666667],[1],[0],[0],[0.89889009995386],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
121,0,121,0,146.2162327999249,,146.15082890028134,10,146.2162327999249,146.2162327999249,0.05010819993913174,147.23861390026286,147.3085889001377,[0.18833333333333332],[-0.43],[1],[0],[0],[1.1087921001017094],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
122,0,122,0,147.3794375001453,,147.3164896001108,10,147.3794375001453,147.3794375001453,0.0498263998888433,,148.34127769991755,[0.23],[-0.095],[1],[0],[0],[0.976247999817133],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
123,0,123,0,148.37338040024042,,148.34583520004526,5,148.37338040024042,148.37338040024042,0.018379200249910355,149.37426260020584,149.55866840016097,[-0.17666666666666667],[0.08833333333333333],[1],[0],[0],[1.194977100007236],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
124,0,124,0,149.61254259990528,,149.5632382002659,10,149.61254259990528,149.61254259990528,0.03592310007661581,150.62313720025122,150.9741935003549,[-0.495],[-0.35333333333333333],[1],[0],[0],[1.375584399793297],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
125,0,125,0,151.00658430019394,,150.97875870019197,5,151.00658430019394,151.00658430019394,0.019045899622142315,152.00761310011148,152.52637010021135,[-0.37333333333333335],[-0.4666666666666667],[1],[0],[0],[1.5290785999968648],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
126,0,126,0,152.58325750008225,,152.53088480001315,10,152.58325750008225,152.58325750008225,0.037125700153410435,153.58985950006172,153.87374330032617,[-0.2833333333333333],[-0.375],[1],[0],[0],[1.3061310001648962],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
127,0,127,0,153.93478720029816,,153.88173780031502,10,153.93478720029816,153.93478720029816,0.03968589985743165,154.9406221001409,155.16120740026236,[0.11],[-0.44],[1],[0],[0],[1.2410568003542721],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
128,0,128,0,155.1950366999954,,155.1658405000344,5,155.1950366999954,155.1950366999954,0.018895000219345093,,156.16121770022437,[-0.23],[-0.29333333333333333],[1],[0],[0],[0.9767102999612689],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
129,0,129,0,156.2313618999906,,156.1693176003173,10,156.2313618999906,156.2313618999906,0.04834030009806156,157.23963050032035,157.52349700033665,[0.4116666666666667],[-0.49166666666666664],[1],[0],[0],[1.307087799999863],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
130,0,130,0,157.5568421999924,,157.52829489996657,5,157.5568421999924,157.5568421999924,0.019939300138503313,158.55756610026583,158.5758227999322,[-0.315],[0.195],[1],[0],[0],[1.0280562001280487],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
131,0,131,0,158.63398410007358,,158.58037300035357,10,158.63398410007358,158.63398410007358,0.038845499977469444,159.65621830010787,159.69246620032936,[0.14666666666666667],[-0.22],[1],[0],[0],[1.073738600127399],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
132,0,132,0,159.724921700079,,159.69697350030765,5,159.724921700079,159.724921700079,0.019309299997985363,160.73985970020294,161.29159740032628,[0.455],[-0.21833333333333332],[1],[0],[0],[1.5757426000200212],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
133,0,133,0,161.3269593999721,,161.2965584001504,5,161.3269593999721,161.3269593999721,0.02165690017864108,,162.21148180030286,[-0.04833333333333333],[-0.27],[1],[0],[0],[0.893569199834019],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
134,0,134,0,162.29682910023257,,162.21947510028258,10,162.29682910023257,162.29682910023257,0.05674940021708608,163.32214030018076,163.32385340007022,[-0.17666666666666667],[0.23833333333333334],[1],[0],[0],[1.0486898999661207],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
135,0,135,0,163.3994124000892,,163.3316779001616,10,163.3994124000892,163.3994124000892,0.05403420003131032,,164.35735240019858,[-0.05],[-0.26166666666666666],[1],[0],[0],[0.9727239003404975],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
136,0,136,0,164.4397738003172,,164.365814300254,10,164.4397738003172,164.4397738003172,0.06189660029485822,165.45822340017185,165.7243018001318,[0.27],[-0.17333333333333334],[1],[0],[0],[1.297862300183624],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
137,0,137,0,165.79064440028742,,165.7320970003493,5,165.79064440028742,165.79064440028742,0.029517999850213528,,166.7741848002188,[-0.018333333333333333],[-0.30666666666666664],[1],[0],[0],[1.0135009000077844],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
138,0,138,0,166.86106589995325,,166.78223789995536,10,166.86106589995325,166.86106589995325,0.06016420014202595,167.89061920018867,167.8922168002464,[-0.4033333333333333],[0.25166666666666665],[1],[0],[0],[1.0507594998925924],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
139,0,139,0,167.94750329991803,,167.89709720015526,10,167.94750329991803,167.94750329991803,0.03576080035418272,168.98882080009207,169.2241267003119,[0.46166666666666667],[0.36333333333333334],[1],[0],[0],[1.2914931997656822],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
140,0,140,0,169.31773940008134,,169.23211110010743,10,169.31773940008134,169.31773940008134,0.06366549991071224,170.3233857001178,170.52451050002128,[0.18833333333333332],[0.15666666666666668],[1],[0],[0],[1.2296871999278665],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
141,0,141,0,170.5797093999572,,170.53240759996697,5,170.5797093999572,170.5797093999572,0.03256559977307916,171.59038279997185,171.92568399989977,[0.07333333333333333],[-0.35833333333333334],[1],[0],[0],[1.361914400011301],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
142,0,142,0,171.98863109992817,,171.93071469990537,10,171.98863109992817,171.98863109992817,0.04222800023853779,172.98991330014542,172.99126640008762,[-0.40166666666666667],[-0.33166666666666667],[1],[0],[0],[1.0190126998350024],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
143,0,143,0,173.04627700010315,,172.9962245002389,10,173.04627700010315,173.04627700010315,0.03649070020765066,174.07237910013646,174.07424250012264,[-0.21166666666666667],[0.34833333333333333],[1],[0],[0],[1.0418670997023582],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
144,0,144,0,174.12286370014772,,174.08235560031608,5,174.12286370014772,174.12286370014772,0.031535400077700615,175.12369489995763,175.22451659990475,[0.12833333333333333],[-0.225],[1],[0],[0],[1.1117479000240564],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
145,0,145,0,175.25788820022717,,175.2290440001525,5,175.25788820022717,175.25788820022717,0.018750099930912256,176.2563339001499,176.52393390005454,[0.3616666666666667],[-0.37666666666666665],[1],[0],[0],[1.2764795999974012],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
146,0,146,0,176.6129191000946,,176.5317458002828,10,176.6129191000946,176.6129191000946,0.058736300095915794,177.62346780020744,177.69077760027722,[-0.25],[-0.21166666666666667],[1],[0],[0],[1.1014116001315415],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
147,0,147,0,177.74161010002717,,177.6956913000904,10,177.74161010002717,177.74161010002717,0.03237799974158406,178.78890100028366,178.9595389002934,[0.38166666666666665],[0.3283333333333333],[1],[0],[0],[1.231761900242418],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
148,0,148,0,179.03098080027848,,178.96765060024336,10,179.03098080027848,179.03098080027848,0.0498092002235353,180.072251399979,181.0742190000601,[-0.23666666666666666],[0.31666666666666665],[1],[0],[0],[2.0577745996415615],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
149,0,149,0,181.1300194999203,,181.08209560019895,5,181.1300194999203,181.1300194999203,0.03361699962988496,182.14080550009385,182.17713820002973,[-0.105],[-0.15],[1],[0],[0],[1.0624425997957587],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
150,0,150,0,182.24597680009902,,182.18495270004496,10,182.24597680009902,182.24597680009902,0.04652199987322092,183.27308560023084,183.875131000299,[0.43],[0.22666666666666666],[1],[0],[0],[1.6446596002206206],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
151,0,151,0,183.93075630022213,,183.8837709003128,5,183.93075630022213,183.93075630022213,0.03505530022084713,,184.90901970025152,[-0.35833333333333334],[0.05333333333333334],[1],[0],[0],[0.9916463997215033],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
152,0,152,0,184.99017010023817,,184.91764250025153,10,184.99017010023817,184.99017010023817,0.05915270000696182,185.99062910024077,186.2740891999565,[0.2633333333333333],[0.09],[1],[0],[0],[1.2988641997799277],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
153,0,153,0,186.30808740016073,,186.27901139995083,5,186.30808740016073,186.30808740016073,0.019880599807947874,187.32417500019073,187.45745220035315,[0.28],[-0.006666666666666667],[1],[0],[0],[1.1588266999460757],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
154,0,154,0,187.51123670022935,,187.4653401002288,5,187.51123670022935,187.51123670022935,0.0323146996088326,188.5235168999061,189.09167749993503,[-0.14],[0.16166666666666665],[1],[0],[0],[1.5952171999961138],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
155,0,155,0,189.12474660016596,,189.096465700306,5,189.12474660016596,189.12474660016596,0.01934560015797615,190.13889160007238,190.42578450031579,[0.485],[-0.13],[1],[0],[0],[1.310331099666655],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
156,0,156,0,190.47315220022574,,190.43376930011436,5,190.47315220022574,190.47315220022574,0.030350300017744303,191.4733135001734,191.95891509996727,[-0.03666666666666667],[-0.48833333333333334],[1],[0],[0],[1.4960191999562085],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
157,0,157,0,192.01622510002926,,191.96350779989734,10,192.01622510002926,192.01622510002926,0.039069900289177895,193.03907900024205,193.44077310012653,[0.13166666666666665],[-0.12666666666666668],[1],[0],[0],[1.4384562000632286],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
158,0,158,0,193.51734100002795,,193.44919050019234,10,193.51734100002795,193.51734100002795,0.05461430037394166,,194.4911873000674,[0.051666666666666666],[0.08833333333333333],[1],[0],[0],[0.9889214998111129],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
159,0,159,0,194.522749400232,,194.4957256000489,5,194.522749400232,194.522749400232,0.01847560005262494,,195.34319719998166,[0.30833333333333335],[0.12833333333333333],[1],[0],[0],[0.8295074999332428],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
160,0,160,0,195.39609840000048,,195.34771670028567,10,195.39609840000048,195.39609840000048,0.03458350012078881,196.4220344000496,196.62377970013767,[-0.27166666666666667],[-0.015],[1],[0],[0],[1.2417976004071534],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
161,0,161,0,196.6751120002009,,196.63170249992982,5,196.6751120002009,196.6751120002009,0.03000580007210374,,197.5423380001448,[0.08833333333333333],[-0.4066666666666667],[1],[0],[0],[0.8817072999663651],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
162,0,162,0,197.58710499992594,,197.5501638003625,5,197.58710499992594,197.58710499992594,0.028190100099891424,,198.45763380033895,[-0.31666666666666665],[-0.39666666666666667],[1],[0],[0],[0.8805093998089433],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
163,0,163,0,198.4910901002586,,198.46222200011835,5,198.4910901002586,198.4910901002586,0.019721499644219875,,199.32386860018596,[-0.19833333333333333],[-0.29833333333333334],[1],[0],[0],[0.8424988999031484],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
164,0,164,0,199.37801250023767,,199.32887810003012,10,199.37801250023767,199.37801250023767,0.034366900101304054,200.40564760006964,200.54044619994238,[0.39],[-0.021666666666666667],[1],[0],[0],[1.1775626000016928],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
165,0,165,0,200.63564120000228,,200.5484037999995,10,200.63564120000228,200.63564120000228,0.0642958995886147,,201.60772760026157,[0.018333333333333333],[-0.2866666666666667],[1],[0],[0],[0.996078799944371],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
166,0,166,0,201.7012098999694,,201.61611030017957,10,201.7012098999694,201.7012098999694,0.06244080001488328,,202.5439261002466,[-0.10666666666666667],[-0.35],[1],[0],[0],[0.8665260002017021],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
167,0,167,0,202.59321770025417,,202.55210100021213,5,202.59321770025417,202.59321770025417,0.031241099815815687,,203.4272704999894,[-0.055],[0.09],[1],[0],[0],[0.8448064001277089],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
168,0,168,0,203.49305000016466,,203.43522120034322,10,203.49305000016466,203.49305000016466,0.04404730023816228,204.52158060017973,204.49085910012946,[-0.11],[0.3016666666666667],[1],[0],[0],[1.012915899977088],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
169,0,169,0,204.52158060017973,,204.49544050032273,5,204.52158060017973,204.52158060017973,0.017648999579250813,205.5390898999758,205.69121400034055,[0.29],[0.27666666666666667],[1],[0],[0],[1.1784573001787066],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
