delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,polygon_2.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,0,0,0,4,0.03566400002455339,,0.02559170001768507,0.03566400002455339,1.0025108999980148,1.0025108999980148,1.0358891000214498,2.0024300000222865,3.391344800009392,space,2.373924299987266,None,3.392092900001444,3.802759966671389,4.149834700016072,4.106323700019857,4.106358300021384,4.149834700016072,4.149834700016072,4.149834700016072,9.338391199999023,,1,[5.226832499989541],[5.226850599981844],162982,001,2024-11-08_11h34.52.929,intentional binding,2024.1.5,None,2024-11-08 11h35.02.987201 +0530,
0.1,1000,exp,0,1,1,6,9.349826000019675,,9.340033700020285,9.349826000019675,10.349966700014193,10.349966700014193,10.349966700014193,11.349968000024091,21.501218000019435,space,11.140701800002716,None,21.501676600018982,21.616528666669424,21.949899700004607,21.916208600014215,21.916239500016673,21.949899700004607,21.949899700004607,21.949899700004607,25.68461940000998,303,1,[3.7664242000028025],[3.766438799997559],162982,001,2024-11-08_11h34.52.929,intentional binding,2024.1.5,None,2024-11-08 11h35.02.987201 +0530,
0.1,400,unexp,0,2,2,0,25.699884600006044,,25.685501900006784,25.699884600006044,26.699982300022384,26.699982300022384,26.699982300022384,27.699987200001488,32.73447390002548,space,6.019937999983085,None,32.734932600025786,32.84988276666651,33.1682544000214,33.14613930002088,33.14617730001919,33.1682544000214,33.1682544000214,33.1682544000214,35.667807300022105,303,1,[2.519687199994223],[2.5197017999889795],162982,001,2024-11-08_11h34.52.929,intentional binding,2024.1.5,None,2024-11-08 11h35.02.987201 +0530,
,,,,,,,35.68323650001548,,35.66864760001772,35.68323650001548,36.68318040002487,36.68318040002487,36.68318040002487,37.68319830001565,,,,,,,,,,,,,,,,,,,,,,,,,
